19,0.149
19,0.149
32,0.194
33,0.206
34,0.186
59,0.303
84,0.5
152,0.737
180,0.786
224,0.818
257,0.935
0,0.117
14,0.201
16,0.201
18,0.221
20,0.241
20,0.241
32,0.327
42,0.397
51,0.3675
53,0.345
123,0.666
164,0.961
202,1.095
241,1.065
353,1.758
0,0.115
10,0.167
12,0.167
14,0.1985
16,0.23
16,0.23
30,0.241
33,0.27
43,0.31
135,1.071
172,1.24
212,1.294
247,1.343
16,0.186
18,0.186
20,0.2105
22,0.235
22,0.235
30,0.227
55,0.224
102,0.385
138,0.587
171,0.724
218,0.925
309,1.526
0,0.118
10,0.134
12,0.134
14,0.158
16,0.182
16,0.182
30,0.186
32,0.19
34,0.1785
43,0.282
151,0.712
181,0.804
223,0.876
265,1.037
0,0.095
12,0.138
14,0.138
16,0.1745
18,0.211
18,0.211
32,0.199
32,0.2075
34,0.2015
36,0.1945
117,0.571
158,0.804
190,1.035
235,1.242
272,1.356
0,0.103
10,0.148
12,0.148
14,0.18
16,0.212
16,0.212
30,0.207
32,0.206
34,0.1915
56,0.345
90,0.407
160,0.669
191,0.696
237,0.977
319,1.164
0,0.11
9,0.152
11,0.152
13,0.1715
15,0.191
15,0.191
18,0.1975
20,0.1805
30,0.285
47,0.268
138,0.521
170,0.656
217,0.924
285,1.385
0,0.104
10,0.134
12,0.134
14,0.161
16,0.188
16,0.188
29,0.198
30,0.2
31,0.1975
110,0.459
158,0.7
188,0.942
235,1.174
287,1.389
0,0.096
11,0.14
13,0.14
15,0.155
17,0.17
17,0.17
20,0.161
22,0.17
24,0.1565
31,0.22
44,0.309
72,0.344
138,0.864
173,0.987
213,1.058
248,1.019
0,0.113
11,0.142
13,0.142
15,0.1735
17,0.205
17,0.205
31,0.179
31,0.1905
33,0.179
35,0.184
43,0.289
91,0.454
171,0.805
212,0.946
243,0.965
0,0.115
10,0.126
12,0.126
14,0.153
16,0.18
16,0.18
30,0.215
33,0.2255
43,0.273
110,0.406
158,0.538
190,0.748
237,0.959
305,1.055
319,1.196
0,0.108
9,0.134
11,0.134
13,0.154
15,0.174
15,0.174
30,0.274
47,0.2585
51,0.2395
83,0.4
122,0.682
154,0.82
196,1.13
229,1.235
0,0.103
12,0.131
14,0.131
16,0.164
18,0.197
18,0.197
29,0.264
118,0.687
155,1.001
195,1.141
230,1.117
0,0.099
14,0.14
16,0.14
18,0.174
20,0.208
20,0.208
32,0.29
42,0.366
48,0.32
50,0.3135
114,0.524
157,0.882
187,1.138
234,1.465
276,1.641
0,0.124
8,0.146
10,0.146
12,0.171
14,0.196
14,0.196
31,0.272
52,0.365
87,0.447
89,0.4115
130,0.772
160,0.85
202,1.007
244,1.1
0,0.112
10,0.155
12,0.155
14,0.1965
16,0.238
16,0.238
23,0.2035
25,0.1895
31,0.268
96,0.428
137,0.597
169,0.755
214,0.897
251,1.123
0,0.096
8,0.124
10,0.124
12,0.148
14,0.172
14,0.172
29,0.271
36,0.2405
38,0.217
52,0.366
130,0.791
160,0.923
209,0.915
244,1.122
16,0.185
18,0.185
20,0.218
22,0.251
22,0.251
30,0.252
51,0.335
113,0.754
150,0.906
190,1.138
225,1.169
0,0.113
12,0.16
14,0.16
16,0.193
18,0.226
18,0.226
30,0.299
57,0.3525
59,0.3565
66,0.389
146,0.934
174,1.08
220,1.133
251,1.185
0,0.128
9,0.195
11,0.195
13,0.203
15,0.211
15,0.211
30,0.343
42,0.355
44,0.386
44,0.349
109,0.619
152,1.124
182,1.202
229,1.446
271,1.585
0,0.118
10,0.153
12,0.153
14,0.1735
16,0.194
16,0.194
30,0.294
68,0.3655
70,0.349
72,0.383
158,0.722
193,0.843
235,0.896
326,1.428
0,0.101
12,0.142
14,0.142
16,0.1755
18,0.209
18,0.209
30,0.283
53,0.382
55,0.3695
66,0.435
134,0.87
169,0.997
209,1.135
244,1.192
0,0.107
13,0.181
15,0.181
17,0.1965
19,0.212
19,0.212
31,0.26
58,0.39
135,0.985
168,0.973
210,1.003
245,1.038
0,0.127
13,0.148
15,0.148
17,0.1915
19,0.235
19,0.235
31,0.3
40,0.29
42,0.2465
58,0.4
133,0.774
170,0.763
210,0.744
245,0.717
0,0.098
10,0.122
12,0.122
14,0.137
16,0.152
16,0.152
30,0.233
33,0.2185
35,0.2035
62,0.277
349,1.362
0,0.093
15,0.151
17,0.151
19,0.176
21,0.201
21,0.201
33,0.229
37,0.2105
39,0.2115
67,0.327
137,0.705
168,0.765
214,0.927
296,1.409
0,0.114
15,0.137
17,0.137
19,0.1635
21,0.19
21,0.19
33,0.222
58,0.354
71,0.3385
73,0.33
114,0.595
151,0.648
191,0.766
226,0.739
0,0.102
11,0.142
13,0.142
15,0.16
17,0.178
17,0.178
24,0.1715
26,0.149
32,0.222
97,0.293
138,0.457
170,0.555
215,0.646
252,0.93
0,0.114
13,0.167
15,0.167
17,0.202
19,0.237
19,0.237
31,0.248
44,0.375
84,0.431
86,0.4575
143,0.805
175,0.893
219,0.914
252,0.948
0,0.116
13,0.159
15,0.159
17,0.19
19,0.221
19,0.221
31,0.28
44,0.361
46,0.3425
48,0.3255
113,0.574
154,0.814
186,0.947
231,1.081
268,1.311
0,0.141
14,0.212
16,0.212
18,0.2405
20,0.269
20,0.269
31,0.32
46,0.287
47,0.267
53,0.312
100,0.42
139,0.633
174,0.814
216,0.969
307,1.529
0,0.131
9,0.177
11,0.177
13,0.1945
15,0.212
15,0.212
30,0.343
48,0.432
54,0.3945
56,0.379
104,0.642
159,1.123
197,1.281
236,1.374
348,2.209
12,0.126
14,0.126
16,0.149
18,0.172
18,0.172
28,0.178
47,0.283
125,0.896
158,1.064
204,1.259
239,1.412
0,0.089
13,0.146
15,0.146
17,0.162
19,0.178
19,0.178
28,0.193
45,0.248
52,0.24
54,0.249
55,0.2425
115,0.409
149,0.507
181,0.695
226,0.912
278,1.196
0,0.103
11,0.142
13,0.142
15,0.1575
17,0.173
17,0.173
28,0.205
79,0.398
124,0.577
157,0.608
203,0.67
238,0.865
0,0.123
13,0.188
15,0.188
17,0.2145
19,0.241
19,0.241
27,0.198
48,0.264
126,0.78
156,0.954
198,1.025
240,1.152
0,0.135
14,0.173
16,0.173
18,0.212
20,0.251
20,0.251
29,0.307
43,0.372
73,0.539
86,0.4685
88,0.482
137,0.971
166,1.104
208,1.246
241,1.346
0,0.107
13,0.155
15,0.155
17,0.181
19,0.207
19,0.207
30,0.236
42,0.218
44,0.2195
61,0.302
99,0.424
135,0.628
168,0.803
215,1.118
306,1.531
0,0.087
14,0.131
16,0.131
18,0.1665
20,0.202
20,0.202
29,0.247
43,0.322
69,0.3205
71,0.3005
95,0.448
137,0.757
166,0.866
208,1.024
241,1.044
0,0.099
10,0.146
12,0.146
14,0.1685
16,0.191
16,0.191
33,0.281
42,0.29
64,0.2895
66,0.2625
76,0.401
133,0.867
162,1.146
204,1.282
237,1.314
0,0.092
10,0.11
12,0.11
14,0.1275
16,0.145
16,0.145
27,0.165
42,0.156
43,0.134
96,0.259
135,0.432
170,0.594
212,0.787
303,1.213
0,0.087
11,0.077
13,0.077
15,0.093
17,0.109
17,0.109
29,0.152
50,0.1545
79,0.304
122,0.593
150,0.7
189,0.785
227,0.978
0,0.104
11,0.161
13,0.161
15,0.19
17,0.219
17,0.219
30,0.2085
32,0.21
32,0.2205
43,0.276
70,0.37
149,0.69
182,0.768
229,0.988
320,1.424
0,0.111
10,0.172
12,0.172
14,0.1955
16,0.219
16,0.219
33,0.283
40,0.309
61,0.371
82,0.474
84,0.456
133,0.773
162,0.728
204,0.793
237,0.776
0,0.107
10,0.124
12,0.124
14,0.151
16,0.178
16,0.178
27,0.179
39,0.1625
43,0.141
96,0.283
137,0.465
175,0.523
214,0.555
326,1.255
0,0.081
10,0.108
12,0.108
14,0.124
16,0.14
16,0.14
27,0.137
123,0.495
156,0.529
202,0.578
237,0.651
0,0.088
10,0.133
12,0.133
14,0.156
16,0.179
16,0.179
33,0.307
37,0.246
39,0.264
76,0.294
98,0.413
146,0.632
176,0.798
223,0.981
275,1.375
0,0.097
11,0.088
13,0.088
15,0.1085
17,0.129
17,0.129
29,0.169
50,0.176
52,0.154
76,0.342
110,0.537
145,0.677
187,0.723
220,0.707
0,0.109
14,0.171
16,0.171
18,0.1845
20,0.198
20,0.198
45,0.1935
47,0.185
48,0.216
114,0.62
146,0.771
185,0.923
223,1.011
0,0.099
16,0.156
18,0.156
20,0.1915
22,0.227
22,0.227
29,0.197
108,0.748
143,1.011
183,1.287
218,1.302
0,0.086
9,0.122
11,0.122
13,0.1325
15,0.143
15,0.143
28,0.146
30,0.1505
32,0.177
41,0.194
97,0.308
152,0.558
190,0.594
229,0.645
341,1.346
0,0.139
8,0.116
10,0.116
12,0.1445
14,0.173
14,0.173
31,0.264
72,0.3575
74,0.3615
131,0.759
163,0.927
207,1.047
240,1.182
0,0.118
12,0.288
14,0.288
16,0.2675
18,0.247
18,0.247
43,0.2555
45,0.243
118,0.705
151,0.865
197,0.928
232,1.111
0,0.116
11,0.172
13,0.172
15,0.209
17,0.246
17,0.246
33,0.2205
35,0.2345
129,0.674
164,0.889
206,1.242
297,1.646
0,0.111
13,0.171
15,0.171
17,0.2115
19,0.252
19,0.252
30,0.362
46,0.435
54,0.3375
55,0.3205
149,0.724
187,0.886
226,0.937
338,1.848
0,0.082
14,0.263
16,0.263
18,0.2415
20,0.22
20,0.22
31,0.257
42,0.2335
44,0.218
132,0.574
167,0.672
209,0.843
300,1.203
0,0.09
9,0.145
11,0.145
13,0.164
15,0.183
15,0.183
32,0.3
39,0.288
60,0.404
83,0.45
129,0.678
161,0.749
201,0.849
236,0.851
0,0.102
13,0.177
15,0.177
17,0.206
19,0.235
19,0.235
30,0.304
46,0.37
57,0.3255
59,0.314
129,0.815
161,0.9
200,1.011
238,1.098
0,0.113
11,0.169
13,0.169
15,0.202
17,0.235
17,0.235
36,0.1995
37,0.182
129,0.496
164,0.724
206,0.816
297,1.139
0,0.083
8,0.125
10,0.125
12,0.1435
14,0.162
14,0.162
21,0.158
23,0.1465
29,0.201
94,0.302
135,0.439
167,0.65
212,0.88
249,0.983
0,0.072
10,0.077
12,0.077
14,0.115
16,0.153
16,0.153
33,0.15
33,0.1565
35,0.1465
105,0.39
139,0.506
171,0.703
216,0.99
268,1.142
0,0.103
11,0.146
13,0.146
15,0.192
17,0.238
17,0.238
112,0.672
142,0.751
184,0.778
226,0.963
0,0.091
14,0.125
16,0.125
18,0.167
20,0.209
20,0.209
101,0.723
136,0.843
176,0.915
211,0.983
16,0.164
18,0.164
20,0.1915
22,0.219
22,0.219
30,0.218
50,0.2645
52,0.2695
102,0.437
143,0.636
181,0.794
220,0.846
332,1.625
0,0.108
14,0.132
16,0.132
18,0.1915
20,0.251
20,0.251
57,0.3575
59,0.3415
101,0.668
138,0.797
178,0.921
213,1.017
0,0.083
8,0.118
10,0.118
12,0.133
14,0.148
14,0.148
31,0.219
52,0.284
114,0.594
151,0.828
191,0.875
226,0.956
0,0.072
12,0.086
14,0.086
16,0.122
18,0.158
18,0.158
113,0.616
143,0.764
185,0.911
227,1.058
0,0.133
14,0.234
16,0.234
18,0.2465
20,0.259
20,0.259
30,0.269
37,0.249
39,0.248
40,0.227
47,0.332
127,0.758
157,0.863
199,0.911
241,1.066
0,0.092
10,0.121
12,0.121
14,0.1325
16,0.144
16,0.144
102,0.651
137,0.83
177,0.922
212,0.918
12,0.155
14,0.155
16,0.1785
18,0.202
18,0.202
28,0.231
47,0.33
60,0.344
62,0.3745
119,0.605
151,0.735
195,0.79
228,0.894
0,0.124
13,0.159
15,0.159
17,0.201
19,0.243
19,0.243
29,0.268
56,0.42
83,0.4405
85,0.4425
126,0.675
156,0.91
198,1.005
240,1.179
0,0.088
13,0.122
15,0.122
17,0.1125
19,0.103
19,0.103
62,0.2865
64,0.275
103,0.617
133,0.754
180,0.907
219,1.097
0,0.099
10,0.126
12,0.126
14,0.146
16,0.166
16,0.166
24,0.187
80,0.3685
82,0.353
123,0.715
153,0.848
195,0.858
237,0.925
0,0.114
101,0.66
131,0.868
180,0.932
215,1.074
0,0.105
13,0.148
15,0.148
17,0.1795
19,0.211
19,0.211
29,0.224
38,0.2115
39,0.214
56,0.372
112,0.701
147,0.833
187,0.95
222,0.952
0,0.106
10,0.132
12,0.132
14,0.1685
16,0.205
16,0.205
111,0.726
141,0.917
183,1.012
225,1.14
0,0.096
9,0.118
11,0.118
13,0.157
15,0.196
15,0.196
110,0.727
140,0.937
182,1.023
224,1.081
0,0.108
13,0.208
15,0.208
17,0.2235
19,0.239
19,0.239
31,0.261
52,0.2505
54,0.231
61,0.308
99,0.403
135,0.66
168,0.833
215,0.967
306,1.519
0,0.107
10,0.128
12,0.128
14,0.1505
16,0.173
16,0.173
28,0.226
48,0.223
50,0.196
123,0.596
156,0.784
202,0.788
237,1.036
0,0.118
13,0.132
15,0.132
17,0.125
19,0.118
19,0.118
61,0.3375
63,0.312
103,0.634
133,0.832
180,0.926
219,0.999
0,0.12
14,0.169
16,0.169
18,0.213
20,0.257
20,0.257
31,0.251
118,0.807
146,0.958
190,1.022
223,1.113
0,0.121
9,0.141
11,0.141
13,0.172
15,0.203
15,0.203
110,0.97
140,1.156
182,1.225
224,1.458
0,0.12
100,0.711
133,0.933
179,1.097
214,1.353
0,0.124
13,0.144
15,0.144
17,0.1795
19,0.215
19,0.215
30,0.219
35,0.191
39,0.171
131,0.538
166,0.698
208,0.868
299,1.21
0,0.123
15,0.174
17,0.174
19,0.2025
21,0.231
21,0.231
33,0.261
63,0.2945
65,0.2905
83,0.359
122,0.82
154,0.992
198,1.035
231,1.157
0,0.102
13,0.131
15,0.131
17,0.1245
19,0.118
19,0.118
105,0.653
114,0.516
135,0.788
147,0.611
177,0.992
194,0.837
219,1.17
285,1.42
0,0.117
11,0.114
13,0.114
15,0.1005
17,0.087
17,0.087
39,0.1975
41,0.2005
97,0.522
129,0.615
173,0.684
206,0.779
0,0.093
15,0.205
17,0.205
19,0.238
21,0.271
21,0.271
28,0.232
37,0.2195
41,0.2
130,0.489
163,0.568
210,0.729
301,1.078
0,0.104
10,0.127
12,0.127
14,0.1105
16,0.094
16,0.094
44,0.352
88,0.619
125,0.969
165,1.309
200,1.331
0,0.099
14,0.171
16,0.171
18,0.1795
20,0.188
20,0.188
38,0.289
77,0.4685
79,0.4635
120,0.722
150,0.919
192,1.084
234,1.249
0,0.127
14,0.173
16,0.173
18,0.196
20,0.219
20,0.219
37,0.207
39,0.205
48,0.215
114,0.6
143,0.709
185,0.965
218,1.013
0,0.106
14,0.258
16,0.258
18,0.2555
20,0.253
20,0.253
31,0.301
62,0.365
106,0.692
143,0.894
183,0.93
218,1.07
0,0.128
14,0.277
16,0.277
18,0.259
20,0.241
20,0.241
31,0.267
36,0.2275
38,0.229
111,0.657
143,0.952
185,1.248
218,1.266
0,0.121
83,0.728
120,1.15
160,1.249
195,1.273
0,0.114
11,0.135
13,0.135
15,0.178
17,0.221
17,0.221
68,0.3625
70,0.382
110,0.617
140,0.762
187,0.812
226,0.857
9,0.127
11,0.15
12,0.1455
14,0.1545
31,0.29
42,0.343
56,0.42
70,0.503
87,0.578
97,0.657
113,0.684
115,0.675
129,0.778
142,0.83
169,0.926
186,0.989
17,0.1655
19,0.176
23,0.1595
31,0.211
42,0.273
56,0.376
70,0.421
87,0.519
97,0.565
113,0.64
115,0.683
129,0.867
142,0.846
169,0.888
186,1.046
8,0.169
18,0.19
22,0.173
30,0.239
42,0.287
56,0.371
70,0.411
86,0.509
97,0.613
112,0.634
114,0.606
128,0.71
141,0.795
185,0.981
7,0.186
15,0.206
16,0.2055
18,0.1965
22,0.2355
34,0.27
42,0.358
56,0.43
70,0.516
86,0.512
96,0.62
113,0.717
129,0.837
143,0.97
157,1.058
169,1.107
184,1.25
8,0.181
16,0.213
17,0.207
19,0.1915
23,0.2305
35,0.233
42,0.243
56,0.358
70,0.541
86,0.609
97,0.752
112,0.749
114,0.784
128,0.981
141,1.042
185,1.396
19,0.204
21,0.1785
26,0.216
42,0.276
56,0.369
71,0.461
86,0.519
103,0.587
116,0.647
131,0.779
144,0.806
147,0.82
156,0.874
171,0.909
185,0.998
19,0.174
23,0.1865
24,0.224
42,0.315
56,0.34
73,0.374
86,0.427
101,0.432
115,0.456
145,0.556
157,0.622
169,0.631
183,0.686
19,0.172
23,0.2075
24,0.235
42,0.36
56,0.394
73,0.458
86,0.537
102,0.636
115,0.613
145,0.765
157,0.881
169,0.878
183,0.886
21,0.197
23,0.2105
25,0.222
25,0.206
29,0.253
42,0.311
56,0.377
75,0.5
85,0.518
99,0.562
116,0.719
127,0.758
143,0.803
156,0.889
170,1.032
184,1.02
17,0.1515
19,0.17
20,0.164
21,0.208
21,0.167
28,0.214
42,0.312
56,0.386
72,0.452
87,0.491
99,0.508
115,0.551
129,0.553
143,0.611
155,0.6
170,0.732
185,0.768
17,0.136
19,0.145
20,0.147
21,0.182
21,0.1495
28,0.216
42,0.312
56,0.395
72,0.475
87,0.529
99,0.525
115,0.631
129,0.689
143,0.764
155,0.766
170,0.87
185,0.864
20,0.175
22,0.1725
24,0.1815
26,0.213
28,0.238
42,0.321
56,0.417
72,0.546
87,0.577
101,0.626
119,0.613
129,0.719
143,0.762
155,0.774
170,0.852
185,0.867
20,0.207
21,0.208
22,0.2025
24,0.2255
26,0.2715
28,0.302
42,0.391
56,0.504
72,0.552
87,0.621
101,0.684
115,0.745
129,0.811
143,0.891
155,0.926
170,1.019
185,1.036
20,0.218
21,0.212
22,0.2055
24,0.2335
26,0.253
28,0.283
42,0.38
56,0.484
72,0.593
87,0.643
101,0.671
115,0.718
129,0.813
143,0.93
155,0.899
170,1.061
185,1.102
22,0.166
24,0.1925
28,0.237
42,0.341
56,0.469
72,0.565
86,0.698
101,0.778
118,0.821
128,0.874
142,0.971
152,1.025
154,1.063
172,1.142
184,1.193
12,0.138
20,0.162
20,0.136
22,0.156
28,0.203
42,0.335
58,0.446
73,0.474
87,0.566
102,0.61
116,0.724
127,0.766
143,0.873
156,0.919
172,1.059
186,0.982
15,0.194
20,0.219
25,0.2195
28,0.227
29,0.22
31,0.225
42,0.386
58,0.504
73,0.573
87,0.673
102,0.797
118,0.837
127,0.943
143,1.013
156,1.121
172,1.127
186,1.195
17,0.201
20,0.239
26,0.2295
28,0.248
30,0.2215
32,0.2575
42,0.411
58,0.457
73,0.526
87,0.711
102,0.747
118,0.843
127,0.939
143,1.053
156,1.101
172,1.18
186,1.281
14,0.178
21,0.206
28,0.21
33,0.222
42,0.305
58,0.356
72,0.487
101,0.697
130,0.774
142,0.799
158,0.827
171,0.886
184,0.872
14,0.165
21,0.208
28,0.249
30,0.218
32,0.217
34,0.236
42,0.292
58,0.374
72,0.422
101,0.559
130,0.593
142,0.625
158,0.705
171,0.699
184,0.691
11,0.109
14,0.117
21,0.149
28,0.191
30,0.1565
32,0.1615
34,0.162
42,0.263
58,0.349
72,0.466
101,0.672
130,0.857
142,0.874
158,0.939
171,1.001
184,1.124
14,0.16
21,0.218
28,0.211
29,0.204
31,0.2105
33,0.219
42,0.341
62,0.477
71,0.484
103,0.729
114,0.838
130,0.949
141,0.875
143,0.871
157,0.974
171,1.009
188,1.078
7,0.134
14,0.208
21,0.216
28,0.263
35,0.251
37,0.25
39,0.2615
45,0.284
58,0.367
74,0.457
87,0.517
117,0.708
129,0.78
141,0.8
155,1.024
171,1.075
185,1.126
7,0.148
14,0.194
21,0.244
28,0.284
33,0.2915
35,0.263
37,0.279
48,0.394
58,0.433
89,0.549
100,0.625
116,0.725
129,0.847
143,0.862
157,1.012
174,1.061
191,1.359
7,0.171
14,0.232
21,0.248
26,0.2635
28,0.263
28,0.2675
30,0.2935
43,0.402
58,0.501
72,0.633
89,0.748
100,0.845
114,0.891
129,0.983
143,1.02
159,1.08
170,1.185
183,1.224
7,0.163
14,0.212
21,0.267
26,0.264
28,0.264
28,0.266
30,0.281
43,0.462
58,0.581
72,0.668
89,0.742
100,0.803
114,0.942
129,1.06
143,1.123
159,1.171
170,1.318
183,1.37
7,0.16
14,0.205
21,0.25
26,0.236
28,0.222
28,0.239
30,0.245
43,0.375
58,0.439
72,0.568
89,0.553
100,0.597
114,0.944
129,0.694
143,0.769
159,0.861
170,0.935
183,0.996
7,0.17
14,0.217
21,0.25
29,0.273
44,0.374
61,0.403
74,0.462
89,0.534
102,0.523
105,0.539
114,0.571
143,0.698
159,0.8
173,0.889
194,1.038
8,0.192
14,0.234
17,0.222
21,0.2285
44,0.485
58,0.583
75,0.726
86,0.82
100,0.975
115,0.986
129,1.114
145,1.244
156,1.349
169,1.343
182,1.484
203,1.519
7,0.16
14,0.182
14,0.162
18,0.1705
24,0.251
29,0.408
46,0.362
59,0.67
74,0.571
87,0.655
99,0.763
114,0.852
128,0.815
144,0.967
158,1.006
179,1.122
200,1.142
7,0.127
12,0.1215
14,0.149
14,0.147
16,0.162
23,0.199
30,0.219
61,0.341
72,0.427
88,0.472
101,0.592
115,0.544
129,0.654
146,0.697
163,0.852
176,0.918
197,0.956
7,0.178
12,0.151
14,0.163
14,0.16
16,0.1775
23,0.233
30,0.291
61,0.402
72,0.452
88,0.469
101,0.555
115,0.561
129,0.665
146,0.773
163,0.926
176,0.974
197,1.076
18,0.1325
145,0.865
166,0.976
187,0.965
5,0.116
24,0.191
31,0.237
60,0.32
72,0.38
88,0.462
101,0.483
114,0.575
128,0.596
149,0.702
170,0.732
